Serviço Iniciado - 2022-08-04 17:23:43,747 - INFO 
O0 - 2022-08-04 17:25:31,868 - INFO 
O1 - 2022-08-04 17:25:31,869 - INFO 
Status - 2022-08-04 17:25:32,881 - INFO 
I0 - 2022-08-04 17:25:32,882 - INFO 
I1 - 2022-08-04 17:25:32,882 - INFO 
O0 - 2022-08-04 17:25:32,882 - INFO 
O1 - 2022-08-04 17:25:32,882 - INFO 
Status - 2022-08-04 17:25:33,896 - INFO 
I0 - 2022-08-04 17:25:33,896 - INFO 
I1 - 2022-08-04 17:25:33,896 - INFO 
O0 - 2022-08-04 17:25:33,897 - INFO 
O1 - 2022-08-04 17:25:33,897 - INFO 
Status - 2022-08-04 17:25:34,900 - INFO 
I0 - 2022-08-04 17:25:34,900 - INFO 
I1 - 2022-08-04 17:25:34,900 - INFO 
O0 - 2022-08-04 17:25:34,900 - INFO 
O1 - 2022-08-04 17:25:34,900 - INFO 
Status - 2022-08-04 17:25:35,914 - INFO 
I0 - 2022-08-04 17:25:35,914 - INFO 
I1 - 2022-08-04 17:25:35,914 - INFO 
O0 - 2022-08-04 17:25:35,914 - INFO 
O1 - 2022-08-04 17:25:35,914 - INFO 
Status - 2022-08-04 17:25:36,929 - INFO 
I0 - 2022-08-04 17:25:36,930 - INFO 
I1 - 2022-08-04 17:25:36,930 - INFO 
O0 - 2022-08-04 17:25:36,930 - INFO 
O1 - 2022-08-04 17:25:36,930 - INFO 
Status - 2022-08-04 17:25:37,938 - INFO 
I0 - 2022-08-04 17:25:37,938 - INFO 
I1 - 2022-08-04 17:25:37,938 - INFO 
O0 - 2022-08-04 17:25:37,938 - INFO 
O1 - 2022-08-04 17:25:37,939 - INFO 
Status - 2022-08-04 17:25:38,951 - INFO 
I0 - 2022-08-04 17:25:38,951 - INFO 
I1 - 2022-08-04 17:25:38,952 - INFO 
O0 - 2022-08-04 17:25:38,952 - INFO 
O1 - 2022-08-04 17:25:38,952 - INFO 
Status - 2022-08-04 17:25:39,960 - INFO 
I0 - 2022-08-04 17:25:39,960 - INFO 
I1 - 2022-08-04 17:25:39,960 - INFO 
O0 - 2022-08-04 17:25:39,960 - INFO 
O1 - 2022-08-04 17:25:39,960 - INFO 
Status - 2022-08-04 17:25:40,974 - INFO 
I0 - 2022-08-04 17:25:40,975 - INFO 
I1 - 2022-08-04 17:25:40,975 - INFO 
O0 - 2022-08-04 17:25:40,975 - INFO 
O1 - 2022-08-04 17:25:40,975 - INFO 
Status - 2022-08-04 17:25:41,988 - INFO 
I0 - 2022-08-04 17:25:41,989 - INFO 
I1 - 2022-08-04 17:25:41,989 - INFO 
O0 - 2022-08-04 17:25:41,989 - INFO 
O1 - 2022-08-04 17:25:41,989 - INFO 
Status - 2022-08-04 17:25:42,998 - INFO 
I0 - 2022-08-04 17:25:42,998 - INFO 
I1 - 2022-08-04 17:25:42,998 - INFO 
O0 - 2022-08-04 17:25:42,998 - INFO 
O1 - 2022-08-04 17:25:42,998 - INFO 
Status - 2022-08-04 17:25:44,013 - INFO 
I0 - 2022-08-04 17:25:44,013 - INFO 
I1 - 2022-08-04 17:25:44,013 - INFO 
O0 - 2022-08-04 17:25:44,013 - INFO 
O1 - 2022-08-04 17:25:44,013 - INFO 
Status - 2022-08-04 17:25:45,016 - INFO 
I0 - 2022-08-04 17:25:45,017 - INFO 
I1 - 2022-08-04 17:25:45,017 - INFO 
O0 - 2022-08-04 17:25:45,017 - INFO 
O1 - 2022-08-04 17:25:45,017 - INFO 
Status - 2022-08-04 17:25:46,031 - INFO 
I0 - 2022-08-04 17:25:46,031 - INFO 
I1 - 2022-08-04 17:25:46,031 - INFO 
O0 - 2022-08-04 17:25:46,031 - INFO 
O1 - 2022-08-04 17:25:46,031 - INFO 
Status - 2022-08-04 17:25:47,031 - INFO 
I0 - 2022-08-04 17:25:47,031 - INFO 
I1 - 2022-08-04 17:25:47,031 - INFO 
O0 - 2022-08-04 17:25:47,031 - INFO 
O1 - 2022-08-04 17:25:47,031 - INFO 
Status - 2022-08-04 17:25:48,043 - INFO 
I0 - 2022-08-04 17:25:48,044 - INFO 
I1 - 2022-08-04 17:25:48,044 - INFO 
O0 - 2022-08-04 17:25:48,044 - INFO 
O1 - 2022-08-04 17:25:48,044 - INFO 
Status - 2022-08-04 17:25:49,056 - INFO 
I0 - 2022-08-04 17:25:49,056 - INFO 
I1 - 2022-08-04 17:25:49,056 - INFO 
O0 - 2022-08-04 17:25:49,057 - INFO 
O1 - 2022-08-04 17:25:49,057 - INFO 
Status - 2022-08-04 17:25:50,062 - INFO 
I0 - 2022-08-04 17:25:50,062 - INFO 
I1 - 2022-08-04 17:25:50,063 - INFO 
O0 - 2022-08-04 17:25:50,063 - INFO 
O1 - 2022-08-04 17:25:50,063 - INFO 
Status - 2022-08-04 17:25:51,078 - INFO 
I0 - 2022-08-04 17:25:51,078 - INFO 
I1 - 2022-08-04 17:25:51,078 - INFO 
O0 - 2022-08-04 17:25:51,078 - INFO 
O1 - 2022-08-04 17:25:51,078 - INFO 
Status - 2022-08-04 17:25:52,090 - INFO 
I0 - 2022-08-04 17:25:52,090 - INFO 
I1 - 2022-08-04 17:25:52,090 - INFO 
O0 - 2022-08-04 17:25:52,090 - INFO 
O1 - 2022-08-04 17:25:52,090 - INFO 
Status - 2022-08-04 17:25:53,101 - INFO 
I0 - 2022-08-04 17:25:53,101 - INFO 
I1 - 2022-08-04 17:25:53,101 - INFO 
O0 - 2022-08-04 17:25:53,101 - INFO 
O1 - 2022-08-04 17:25:53,101 - INFO 
Status - 2022-08-04 17:25:54,105 - INFO 
I0 - 2022-08-04 17:25:54,105 - INFO 
I1 - 2022-08-04 17:25:54,105 - INFO 
O0 - 2022-08-04 17:25:54,105 - INFO 
O1 - 2022-08-04 17:25:54,105 - INFO 
Status - 2022-08-04 17:25:55,109 - INFO 
I0 - 2022-08-04 17:25:55,110 - INFO 
I1 - 2022-08-04 17:25:55,110 - INFO 
O0 - 2022-08-04 17:25:55,110 - INFO 
O1 - 2022-08-04 17:25:55,110 - INFO 
Status - 2022-08-04 17:25:56,113 - INFO 
I0 - 2022-08-04 17:25:56,113 - INFO 
I1 - 2022-08-04 17:25:56,113 - INFO 
O0 - 2022-08-04 17:25:56,113 - INFO 
O1 - 2022-08-04 17:25:56,113 - INFO 
Status - 2022-08-04 17:25:57,126 - INFO 
I0 - 2022-08-04 17:25:57,127 - INFO 
I1 - 2022-08-04 17:25:57,127 - INFO 
O0 - 2022-08-04 17:25:57,127 - INFO 
O1 - 2022-08-04 17:25:57,127 - INFO 
Status - 2022-08-04 17:25:58,127 - INFO 
I0 - 2022-08-04 17:25:58,127 - INFO 
I1 - 2022-08-04 17:25:58,127 - INFO 
O0 - 2022-08-04 17:25:58,127 - INFO 
O1 - 2022-08-04 17:25:58,128 - INFO 
Status - 2022-08-04 17:25:59,138 - INFO 
I0 - 2022-08-04 17:25:59,139 - INFO 
I1 - 2022-08-04 17:25:59,139 - INFO 
O0 - 2022-08-04 17:25:59,139 - INFO 
O1 - 2022-08-04 17:25:59,139 - INFO 
Status - 2022-08-04 17:26:00,150 - INFO 
I0 - 2022-08-04 17:26:00,151 - INFO 
I1 - 2022-08-04 17:26:00,151 - INFO 
O0 - 2022-08-04 17:26:00,151 - INFO 
O1 - 2022-08-04 17:26:00,151 - INFO 
Status - 2022-08-04 17:26:01,151 - INFO 
I0 - 2022-08-04 17:26:01,151 - INFO 
I1 - 2022-08-04 17:26:01,151 - INFO 
O0 - 2022-08-04 17:26:01,151 - INFO 
O1 - 2022-08-04 17:26:01,151 - INFO 
Status - 2022-08-04 17:26:02,160 - INFO 
I0 - 2022-08-04 17:26:02,160 - INFO 
I1 - 2022-08-04 17:26:02,160 - INFO 
O0 - 2022-08-04 17:26:02,160 - INFO 
O1 - 2022-08-04 17:26:02,161 - INFO 
Status - 2022-08-04 17:26:03,172 - INFO 
I0 - 2022-08-04 17:26:03,172 - INFO 
I1 - 2022-08-04 17:26:03,173 - INFO 
O0 - 2022-08-04 17:26:03,173 - INFO 
O1 - 2022-08-04 17:26:03,173 - INFO 
Status - 2022-08-04 17:26:04,181 - INFO 
I0 - 2022-08-04 17:26:04,181 - INFO 
I1 - 2022-08-04 17:26:04,181 - INFO 
O0 - 2022-08-04 17:26:04,182 - INFO 
O1 - 2022-08-04 17:26:04,182 - INFO 
Status - 2022-08-04 17:26:05,183 - INFO 
I0 - 2022-08-04 17:26:05,184 - INFO 
I1 - 2022-08-04 17:26:05,184 - INFO 
O0 - 2022-08-04 17:26:05,184 - INFO 
O1 - 2022-08-04 17:26:05,184 - INFO 
Status - 2022-08-04 17:26:06,199 - INFO 
I0 - 2022-08-04 17:26:06,200 - INFO 
I1 - 2022-08-04 17:26:06,200 - INFO 
O0 - 2022-08-04 17:26:06,200 - INFO 
O1 - 2022-08-04 17:26:06,200 - INFO 
Status - 2022-08-04 17:26:07,211 - INFO 
I0 - 2022-08-04 17:26:07,211 - INFO 
I1 - 2022-08-04 17:26:07,211 - INFO 
O0 - 2022-08-04 17:26:07,211 - INFO 
O1 - 2022-08-04 17:26:07,211 - INFO 
Status - 2022-08-04 17:26:08,222 - INFO 
I0 - 2022-08-04 17:26:08,222 - INFO 
I1 - 2022-08-04 17:26:08,222 - INFO 
O0 - 2022-08-04 17:26:08,222 - INFO 
O1 - 2022-08-04 17:26:08,222 - INFO 
Status - 2022-08-04 17:26:09,235 - INFO 
I0 - 2022-08-04 17:26:09,236 - INFO 
I1 - 2022-08-04 17:26:09,236 - INFO 
O0 - 2022-08-04 17:26:09,236 - INFO 
O1 - 2022-08-04 17:26:09,236 - INFO 
Status - 2022-08-04 17:26:10,247 - INFO 
I0 - 2022-08-04 17:26:10,247 - INFO 
I1 - 2022-08-04 17:26:10,247 - INFO 
O0 - 2022-08-04 17:26:10,247 - INFO 
O1 - 2022-08-04 17:26:10,247 - INFO 
Status - 2022-08-04 17:26:11,262 - INFO 
I0 - 2022-08-04 17:26:11,262 - INFO 
I1 - 2022-08-04 17:26:11,262 - INFO 
O0 - 2022-08-04 17:26:11,262 - INFO 
O1 - 2022-08-04 17:26:11,262 - INFO 
Status - 2022-08-04 17:26:12,277 - INFO 
I0 - 2022-08-04 17:26:12,277 - INFO 
I1 - 2022-08-04 17:26:12,277 - INFO 
O0 - 2022-08-04 17:26:12,277 - INFO 
O1 - 2022-08-04 17:26:12,277 - INFO 
Status - 2022-08-04 17:26:13,292 - INFO 
I0 - 2022-08-04 17:26:13,292 - INFO 
I1 - 2022-08-04 17:26:13,292 - INFO 
O0 - 2022-08-04 17:26:13,292 - INFO 
O1 - 2022-08-04 17:26:13,292 - INFO 
Status - 2022-08-04 17:26:14,307 - INFO 
I0 - 2022-08-04 17:26:14,307 - INFO 
I1 - 2022-08-04 17:26:14,307 - INFO 
O0 - 2022-08-04 17:26:14,307 - INFO 
O1 - 2022-08-04 17:26:14,307 - INFO 
Status - 2022-08-04 17:26:15,316 - INFO 
I0 - 2022-08-04 17:26:15,316 - INFO 
I1 - 2022-08-04 17:26:15,316 - INFO 
O0 - 2022-08-04 17:26:15,316 - INFO 
O1 - 2022-08-04 17:26:15,316 - INFO 
Status - 2022-08-04 17:26:16,329 - INFO 
I0 - 2022-08-04 17:26:16,329 - INFO 
I1 - 2022-08-04 17:26:16,329 - INFO 
O0 - 2022-08-04 17:26:16,330 - INFO 
O1 - 2022-08-04 17:26:16,330 - INFO 
Status - 2022-08-04 17:26:17,344 - INFO 
I0 - 2022-08-04 17:26:17,344 - INFO 
I1 - 2022-08-04 17:26:17,344 - INFO 
O0 - 2022-08-04 17:26:17,344 - INFO 
O1 - 2022-08-04 17:26:17,345 - INFO 
Status - 2022-08-04 17:26:18,358 - INFO 
I0 - 2022-08-04 17:26:18,358 - INFO 
I1 - 2022-08-04 17:26:18,359 - INFO 
O0 - 2022-08-04 17:26:18,359 - INFO 
O1 - 2022-08-04 17:26:18,359 - INFO 
Status - 2022-08-04 17:26:19,363 - INFO 
I0 - 2022-08-04 17:26:19,363 - INFO 
I1 - 2022-08-04 17:26:19,363 - INFO 
O0 - 2022-08-04 17:26:19,363 - INFO 
O1 - 2022-08-04 17:26:19,363 - INFO 
Status - 2022-08-04 17:26:20,369 - INFO 
I0 - 2022-08-04 17:26:20,370 - INFO 
I1 - 2022-08-04 17:26:20,370 - INFO 
O0 - 2022-08-04 17:26:20,370 - INFO 
O1 - 2022-08-04 17:26:20,370 - INFO 
Status - 2022-08-04 17:26:21,380 - INFO 
I0 - 2022-08-04 17:26:21,381 - INFO 
I1 - 2022-08-04 17:26:21,381 - INFO 
O0 - 2022-08-04 17:26:21,381 - INFO 
O1 - 2022-08-04 17:26:21,381 - INFO 
Status - 2022-08-04 17:26:22,394 - INFO 
I0 - 2022-08-04 17:26:22,394 - INFO 
I1 - 2022-08-04 17:26:22,394 - INFO 
O0 - 2022-08-04 17:26:22,394 - INFO 
O1 - 2022-08-04 17:26:22,394 - INFO 
Status - 2022-08-04 17:26:23,401 - INFO 
I0 - 2022-08-04 17:26:23,401 - INFO 
I1 - 2022-08-04 17:26:23,402 - INFO 
O0 - 2022-08-04 17:26:23,402 - INFO 
O1 - 2022-08-04 17:26:23,402 - INFO 
Status - 2022-08-04 17:26:24,413 - INFO 
I0 - 2022-08-04 17:26:24,414 - INFO 
I1 - 2022-08-04 17:26:24,414 - INFO 
O0 - 2022-08-04 17:26:24,414 - INFO 
O1 - 2022-08-04 17:26:24,414 - INFO 
Status - 2022-08-04 17:26:25,421 - INFO 
I0 - 2022-08-04 17:26:25,421 - INFO 
I1 - 2022-08-04 17:26:25,421 - INFO 
O0 - 2022-08-04 17:26:25,421 - INFO 
O1 - 2022-08-04 17:26:25,421 - INFO 
Status - 2022-08-04 17:26:26,424 - INFO 
I0 - 2022-08-04 17:26:26,424 - INFO 
I1 - 2022-08-04 17:26:26,424 - INFO 
O0 - 2022-08-04 17:26:26,424 - INFO 
O1 - 2022-08-04 17:26:26,425 - INFO 
Status - 2022-08-04 17:26:27,432 - INFO 
I0 - 2022-08-04 17:26:27,433 - INFO 
I1 - 2022-08-04 17:26:27,434 - INFO 
O0 - 2022-08-04 17:26:27,435 - INFO 
O1 - 2022-08-04 17:26:27,435 - INFO 
Status - 2022-08-04 17:26:28,442 - INFO 
I0 - 2022-08-04 17:26:28,442 - INFO 
I1 - 2022-08-04 17:26:28,442 - INFO 
O0 - 2022-08-04 17:26:28,442 - INFO 
O1 - 2022-08-04 17:26:28,442 - INFO 
Status - 2022-08-04 17:26:29,451 - INFO 
I0 - 2022-08-04 17:26:29,452 - INFO 
I1 - 2022-08-04 17:26:29,452 - INFO 
O0 - 2022-08-04 17:26:29,452 - INFO 
O1 - 2022-08-04 17:26:29,452 - INFO 
Status - 2022-08-04 17:26:30,459 - INFO 
I0 - 2022-08-04 17:26:30,459 - INFO 
I1 - 2022-08-04 17:26:30,459 - INFO 
O0 - 2022-08-04 17:26:30,459 - INFO 
O1 - 2022-08-04 17:26:30,459 - INFO 
Status - 2022-08-04 17:26:31,466 - INFO 
I0 - 2022-08-04 17:26:31,467 - INFO 
I1 - 2022-08-04 17:26:31,467 - INFO 
O0 - 2022-08-04 17:26:31,468 - INFO 
O1 - 2022-08-04 17:26:31,468 - INFO 
Status - 2022-08-04 17:26:32,482 - INFO 
I0 - 2022-08-04 17:26:32,482 - INFO 
I1 - 2022-08-04 17:26:32,483 - INFO 
O0 - 2022-08-04 17:26:32,484 - INFO 
O1 - 2022-08-04 17:26:32,484 - INFO 
Status - 2022-08-04 17:26:33,490 - INFO 
I0 - 2022-08-04 17:26:33,490 - INFO 
I1 - 2022-08-04 17:26:33,491 - INFO 
O0 - 2022-08-04 17:26:33,491 - INFO 
O1 - 2022-08-04 17:26:33,491 - INFO 
Status - 2022-08-04 17:26:34,493 - INFO 
I0 - 2022-08-04 17:26:34,493 - INFO 
I1 - 2022-08-04 17:26:34,493 - INFO 
O0 - 2022-08-04 17:26:34,493 - INFO 
O1 - 2022-08-04 17:26:34,493 - INFO 
Status - 2022-08-04 17:26:35,506 - INFO 
I0 - 2022-08-04 17:26:35,506 - INFO 
I1 - 2022-08-04 17:26:35,506 - INFO 
O0 - 2022-08-04 17:26:35,506 - INFO 
O1 - 2022-08-04 17:26:35,506 - INFO 
Status - 2022-08-04 17:26:36,514 - INFO 
I0 - 2022-08-04 17:26:36,514 - INFO 
I1 - 2022-08-04 17:26:36,514 - INFO 
O0 - 2022-08-04 17:26:36,514 - INFO 
O1 - 2022-08-04 17:26:36,514 - INFO 
Status - 2022-08-04 17:26:37,525 - INFO 
I0 - 2022-08-04 17:26:37,525 - INFO 
I1 - 2022-08-04 17:26:37,525 - INFO 
O0 - 2022-08-04 17:26:37,525 - INFO 
O1 - 2022-08-04 17:26:37,525 - INFO 
Status - 2022-08-04 17:26:38,537 - INFO 
I0 - 2022-08-04 17:26:38,537 - INFO 
I1 - 2022-08-04 17:26:38,537 - INFO 
O0 - 2022-08-04 17:26:38,537 - INFO 
O1 - 2022-08-04 17:26:38,537 - INFO 
Status - 2022-08-04 17:26:39,549 - INFO 
I0 - 2022-08-04 17:26:39,549 - INFO 
I1 - 2022-08-04 17:26:39,549 - INFO 
O0 - 2022-08-04 17:26:39,549 - INFO 
O1 - 2022-08-04 17:26:39,549 - INFO 
Status - 2022-08-04 17:26:40,550 - INFO 
I0 - 2022-08-04 17:26:40,550 - INFO 
I1 - 2022-08-04 17:26:40,550 - INFO 
O0 - 2022-08-04 17:26:40,550 - INFO 
O1 - 2022-08-04 17:26:40,550 - INFO 
Status - 2022-08-04 17:26:41,551 - INFO 
I0 - 2022-08-04 17:26:41,552 - INFO 
I1 - 2022-08-04 17:26:41,552 - INFO 
O0 - 2022-08-04 17:26:41,552 - INFO 
O1 - 2022-08-04 17:26:41,552 - INFO 
Status - 2022-08-04 17:26:42,557 - INFO 
I0 - 2022-08-04 17:26:42,557 - INFO 
I1 - 2022-08-04 17:26:42,557 - INFO 
O0 - 2022-08-04 17:26:42,557 - INFO 
O1 - 2022-08-04 17:26:42,557 - INFO 
Status - 2022-08-04 17:26:43,567 - INFO 
I0 - 2022-08-04 17:26:43,567 - INFO 
I1 - 2022-08-04 17:26:43,567 - INFO 
O0 - 2022-08-04 17:26:43,567 - INFO 
O1 - 2022-08-04 17:26:43,567 - INFO 
Status - 2022-08-04 17:26:44,570 - INFO 
I0 - 2022-08-04 17:26:44,570 - INFO 
I1 - 2022-08-04 17:26:44,570 - INFO 
O0 - 2022-08-04 17:26:44,570 - INFO 
O1 - 2022-08-04 17:26:44,570 - INFO 
Status - 2022-08-04 17:26:45,582 - INFO 
I0 - 2022-08-04 17:26:45,582 - INFO 
I1 - 2022-08-04 17:26:45,582 - INFO 
O0 - 2022-08-04 17:26:45,582 - INFO 
O1 - 2022-08-04 17:26:45,582 - INFO 
Status - 2022-08-04 17:26:46,595 - INFO 
I0 - 2022-08-04 17:26:46,595 - INFO 
I1 - 2022-08-04 17:26:46,595 - INFO 
O0 - 2022-08-04 17:26:46,595 - INFO 
O1 - 2022-08-04 17:26:46,595 - INFO 
Status - 2022-08-04 17:26:47,595 - INFO 
I0 - 2022-08-04 17:26:47,595 - INFO 
I1 - 2022-08-04 17:26:47,595 - INFO 
O0 - 2022-08-04 17:26:47,595 - INFO 
O1 - 2022-08-04 17:26:47,595 - INFO 
Status - 2022-08-04 17:26:48,597 - INFO 
I0 - 2022-08-04 17:26:48,598 - INFO 
I1 - 2022-08-04 17:26:48,598 - INFO 
O0 - 2022-08-04 17:26:48,598 - INFO 
O1 - 2022-08-04 17:26:48,598 - INFO 
Status - 2022-08-04 17:26:49,610 - INFO 
I0 - 2022-08-04 17:26:49,611 - INFO 
I1 - 2022-08-04 17:26:49,611 - INFO 
O0 - 2022-08-04 17:26:49,611 - INFO 
O1 - 2022-08-04 17:26:49,611 - INFO 
Status - 2022-08-04 17:26:50,616 - INFO 
I0 - 2022-08-04 17:26:50,617 - INFO 
I1 - 2022-08-04 17:26:50,617 - INFO 
O0 - 2022-08-04 17:26:50,617 - INFO 
O1 - 2022-08-04 17:26:50,617 - INFO 
Status - 2022-08-04 17:26:51,630 - INFO 
I0 - 2022-08-04 17:26:51,630 - INFO 
I1 - 2022-08-04 17:26:51,631 - INFO 
O0 - 2022-08-04 17:26:51,631 - INFO 
O1 - 2022-08-04 17:26:51,631 - INFO 
Status - 2022-08-04 17:26:52,641 - INFO 
I0 - 2022-08-04 17:26:52,642 - INFO 
I1 - 2022-08-04 17:26:52,642 - INFO 
O0 - 2022-08-04 17:26:52,642 - INFO 
O1 - 2022-08-04 17:26:52,642 - INFO 
Status - 2022-08-04 17:26:53,650 - INFO 
I0 - 2022-08-04 17:26:53,650 - INFO 
I1 - 2022-08-04 17:26:53,650 - INFO 
O0 - 2022-08-04 17:26:53,650 - INFO 
O1 - 2022-08-04 17:26:53,651 - INFO 
Status - 2022-08-04 17:26:54,660 - INFO 
I0 - 2022-08-04 17:26:54,660 - INFO 
I1 - 2022-08-04 17:26:54,661 - INFO 
O0 - 2022-08-04 17:26:54,661 - INFO 
O1 - 2022-08-04 17:26:54,661 - INFO 
Status - 2022-08-04 17:26:55,672 - INFO 
I0 - 2022-08-04 17:26:55,672 - INFO 
I1 - 2022-08-04 17:26:55,672 - INFO 
O0 - 2022-08-04 17:26:55,672 - INFO 
O1 - 2022-08-04 17:26:55,672 - INFO 
Status - 2022-08-04 17:26:56,686 - INFO 
I0 - 2022-08-04 17:26:56,686 - INFO 
I1 - 2022-08-04 17:26:56,686 - INFO 
O0 - 2022-08-04 17:26:56,686 - INFO 
O1 - 2022-08-04 17:26:56,687 - INFO 
Status - 2022-08-04 17:26:57,695 - INFO 
I0 - 2022-08-04 17:26:57,695 - INFO 
I1 - 2022-08-04 17:26:57,695 - INFO 
O0 - 2022-08-04 17:26:57,695 - INFO 
O1 - 2022-08-04 17:26:57,695 - INFO 
Status - 2022-08-04 17:26:58,697 - INFO 
I0 - 2022-08-04 17:26:58,697 - INFO 
I1 - 2022-08-04 17:26:58,697 - INFO 
O0 - 2022-08-04 17:26:58,698 - INFO 
O1 - 2022-08-04 17:26:58,698 - INFO 
Status - 2022-08-04 17:26:59,712 - INFO 
I0 - 2022-08-04 17:26:59,712 - INFO 
I1 - 2022-08-04 17:26:59,712 - INFO 
O0 - 2022-08-04 17:26:59,712 - INFO 
O1 - 2022-08-04 17:26:59,712 - INFO 
Status - 2022-08-04 17:27:00,719 - INFO 
I0 - 2022-08-04 17:27:00,719 - INFO 
I1 - 2022-08-04 17:27:00,719 - INFO 
O0 - 2022-08-04 17:27:00,719 - INFO 
O1 - 2022-08-04 17:27:00,719 - INFO 
Status - 2022-08-04 17:27:01,733 - INFO 
I0 - 2022-08-04 17:27:01,733 - INFO 
I1 - 2022-08-04 17:27:01,733 - INFO 
O0 - 2022-08-04 17:27:01,733 - INFO 
O1 - 2022-08-04 17:27:01,733 - INFO 
Status - 2022-08-04 17:27:02,747 - INFO 
I0 - 2022-08-04 17:27:02,747 - INFO 
I1 - 2022-08-04 17:27:02,748 - INFO 
O0 - 2022-08-04 17:27:02,748 - INFO 
O1 - 2022-08-04 17:27:02,748 - INFO 
Status - 2022-08-04 17:27:03,760 - INFO 
I0 - 2022-08-04 17:27:03,760 - INFO 
I1 - 2022-08-04 17:27:03,760 - INFO 
O0 - 2022-08-04 17:27:03,760 - INFO 
O1 - 2022-08-04 17:27:03,760 - INFO 
Status - 2022-08-04 17:27:04,773 - INFO 
I0 - 2022-08-04 17:27:04,773 - INFO 
I1 - 2022-08-04 17:27:04,774 - INFO 
O0 - 2022-08-04 17:27:04,774 - INFO 
O1 - 2022-08-04 17:27:04,774 - INFO 
Status - 2022-08-04 17:27:05,786 - INFO 
I0 - 2022-08-04 17:27:05,786 - INFO 
I1 - 2022-08-04 17:27:05,786 - INFO 
O0 - 2022-08-04 17:27:05,786 - INFO 
O1 - 2022-08-04 17:27:05,787 - INFO 
Status - 2022-08-04 17:27:06,800 - INFO 
I0 - 2022-08-04 17:27:06,800 - INFO 
I1 - 2022-08-04 17:27:06,800 - INFO 
O0 - 2022-08-04 17:27:06,800 - INFO 
O1 - 2022-08-04 17:27:06,800 - INFO 
Status - 2022-08-04 17:27:07,802 - INFO 
I0 - 2022-08-04 17:27:07,802 - INFO 
I1 - 2022-08-04 17:27:07,802 - INFO 
O0 - 2022-08-04 17:27:07,803 - INFO 
O1 - 2022-08-04 17:27:07,803 - INFO 
Status - 2022-08-04 17:27:08,805 - INFO 
I0 - 2022-08-04 17:27:08,805 - INFO 
I1 - 2022-08-04 17:27:08,805 - INFO 
O0 - 2022-08-04 17:27:08,805 - INFO 
O1 - 2022-08-04 17:27:08,805 - INFO 
Status - 2022-08-04 17:27:09,818 - INFO 
I0 - 2022-08-04 17:27:09,818 - INFO 
I1 - 2022-08-04 17:27:09,818 - INFO 
O0 - 2022-08-04 17:27:09,818 - INFO 
O1 - 2022-08-04 17:27:09,818 - INFO 
Status - 2022-08-04 17:27:10,825 - INFO 
I0 - 2022-08-04 17:27:10,825 - INFO 
I1 - 2022-08-04 17:27:10,825 - INFO 
O0 - 2022-08-04 17:27:10,825 - INFO 
O1 - 2022-08-04 17:27:10,825 - INFO 
Status - 2022-08-04 17:27:11,840 - INFO 
I0 - 2022-08-04 17:27:11,841 - INFO 
I1 - 2022-08-04 17:27:11,841 - INFO 
O0 - 2022-08-04 17:27:11,841 - INFO 
O1 - 2022-08-04 17:27:11,841 - INFO 
Status - 2022-08-04 17:27:12,854 - INFO 
I0 - 2022-08-04 17:27:12,854 - INFO 
I1 - 2022-08-04 17:27:12,854 - INFO 
O0 - 2022-08-04 17:27:12,854 - INFO 
O1 - 2022-08-04 17:27:12,855 - INFO 
Status - 2022-08-04 17:27:13,868 - INFO 
I0 - 2022-08-04 17:27:13,868 - INFO 
I1 - 2022-08-04 17:27:13,868 - INFO 
O0 - 2022-08-04 17:27:13,868 - INFO 
O1 - 2022-08-04 17:27:13,868 - INFO 
Status - 2022-08-04 17:27:14,883 - INFO 
I0 - 2022-08-04 17:27:14,883 - INFO 
I1 - 2022-08-04 17:27:14,883 - INFO 
O0 - 2022-08-04 17:27:14,883 - INFO 
O1 - 2022-08-04 17:27:14,883 - INFO 
Status - 2022-08-04 17:27:15,891 - INFO 
I0 - 2022-08-04 17:27:15,891 - INFO 
I1 - 2022-08-04 17:27:15,891 - INFO 
O0 - 2022-08-04 17:27:15,891 - INFO 
O1 - 2022-08-04 17:27:15,891 - INFO 
Status - 2022-08-04 17:27:16,906 - INFO 
I0 - 2022-08-04 17:27:16,906 - INFO 
I1 - 2022-08-04 17:27:16,906 - INFO 
O0 - 2022-08-04 17:27:16,906 - INFO 
O1 - 2022-08-04 17:27:16,906 - INFO 
Status - 2022-08-04 17:27:17,913 - INFO 
I0 - 2022-08-04 17:27:17,913 - INFO 
I1 - 2022-08-04 17:27:17,914 - INFO 
O0 - 2022-08-04 17:27:17,914 - INFO 
O1 - 2022-08-04 17:27:17,914 - INFO 
Status - 2022-08-04 17:27:18,915 - INFO 
I0 - 2022-08-04 17:27:18,916 - INFO 
I1 - 2022-08-04 17:27:18,916 - INFO 
O0 - 2022-08-04 17:27:18,916 - INFO 
O1 - 2022-08-04 17:27:18,916 - INFO 
Status - 2022-08-04 17:27:19,925 - INFO 
I0 - 2022-08-04 17:27:19,925 - INFO 
I1 - 2022-08-04 17:27:19,925 - INFO 
O0 - 2022-08-04 17:27:19,925 - INFO 
O1 - 2022-08-04 17:27:19,925 - INFO 
Status - 2022-08-04 17:27:20,927 - INFO 
I0 - 2022-08-04 17:27:20,927 - INFO 
I1 - 2022-08-04 17:27:20,927 - INFO 
O0 - 2022-08-04 17:27:20,927 - INFO 
